index	city	company_name	duration	frequency	job	job_link	salary
179	西安	心田花开	2000人以上	500-2000人	课程咨询顾问	https://www.shixiseng.com/intern/inn_unzwlsdweqm1?pcm=pc_SearchList	80-120/天
180	全国	圣才电子书	3个月	2天/周	学科编辑-教育类（线上）	https://www.shixiseng.com/intern/inn_x76p7jafuwdm?pcm=pc_SearchList	200-300/天
181	荆州	我武生物	12个月	5天/周	医药销售代表/医药信息沟通专员	https://www.shixiseng.com/intern/inn_b2grmmfe5ent?pcm=pc_SearchList	100-120/天
182	武汉	玛氏箭牌	3个月	5天/周	玛氏箭牌-发展运作实习生	https://www.shixiseng.com/intern/inn_wdjmgjjt9co5?pcm=pc_SearchList	100-150/天
183	攀枝花	国控四川	3个月	5天/周	医院商务销售实习生	https://www.shixiseng.com/intern/inn_ld6xqwh1kic3?pcm=pc_SearchList	80-100/天
184	西安	高力国际	3个月	5天/周	办公楼服务部-TR实习生	https://www.shixiseng.com/intern/inn_3ovxlzavd0xr?pcm=pc_SearchList	50-100/天
185	北京	LINEChina	3个月	3天/周	招聘专员	https://www.shixiseng.com/intern/inn_bhe5ntpcf88d?pcm=pc_SearchList	150-200/天
186	上海	慨蜜科技	6个月	3天/周	项目助理	https://www.shixiseng.com/intern/inn_nurboika3cls?pcm=pc_SearchList	120-180/天
187	台州	我武生物	12个月	5天/周	医药销售代表\医学信息沟通专员（浙江-台州）	https://www.shixiseng.com/intern/inn_xsfrlnuuey2a?pcm=pc_SearchList	100-200/天
188	成都	国控四川	11个月	5天/周	外宣与品牌管理实习生	https://www.shixiseng.com/intern/inn_b6bmrvpruogf?pcm=pc_SearchList	50-80/天
189	宁波	量子云贸易	3个月	6天/周	营销储备干部	https://www.shixiseng.com/intern/inn_y41glajki5uk?pcm=pc_SearchList	200-300/天
190	广州	彩兔科技	1个月	5天/周	运营实习	https://www.shixiseng.com/intern/inn_tfqbh825arzc?pcm=pc_SearchList	50-80/天
191	广州	美好集团	6个月	6天/周	客服实习生（电商）	https://www.shixiseng.com/intern/inn_gzqexehvqsud?pcm=pc_SearchList	100-120/天
192	武汉	高途课堂	3个月	5天/周	辅导老师（训练营）	https://www.shixiseng.com/intern/inn_myn5zd4vvbnb?pcm=pc_SearchList	80-120/天
193	北京	北京链家	3个月	6天/周	销售专员	https://www.shixiseng.com/intern/inn_rnibyahc8mer?pcm=pc_SearchList	180-250/天
194	嘉兴	银泰百货	4个月	5天/周	工程助理	https://www.shixiseng.com/intern/inn_l4gfphlalpeq?pcm=pc_SearchList	150-200/天
195	南京	心田花开	5天/周	5天/周	课程咨询师（新街口）	https://www.shixiseng.com/intern/inn_lit47yxrzaxx?pcm=pc_SearchList	150-250/天
196	北京	评谷教育	6天/周	2个月	互联网销售实习生	https://www.shixiseng.com/intern/inn_l2dxwdfr5cci?pcm=pc_SearchList	50-80/天
197	北京	链家	5天/周	12个月	房产销售代表	https://www.shixiseng.com/intern/inn_3wcfkrolt3ms?pcm=pc_SearchList	250-300/天
198	北京	昭衍生物	5天/周	6个月	中试配液部实习生	https://www.shixiseng.com/intern/inn_jjp5pxnvaeig?pcm=pc_SearchList	80-120/天
199	黄石	我武生物	2000人以上	12个月	医药销售代表\医学信息沟通专员（湖北—大冶）	https://www.shixiseng.com/intern/inn_v8lfvvzn4rzl?pcm=pc_SearchList	120-200/天
200	上海	文汇	2个月	3天/周	招投标实习生	https://www.shixiseng.com/intern/inn_g2f5lp4d8xq4?pcm=pc_SearchList	80-80/天
201	广州	 摩航时代 	3个月	3天/周	印尼语运营实习生	https://www.shixiseng.com/intern/inn_u3wknj2hw4zc?pcm=pc_SearchList	100-200/天
202	全国	燃石医学	5个月	5天/周	销售实习生	https://www.shixiseng.com/intern/inn_pe7kgxqcx3un?pcm=pc_SearchList	120-150/天
203	上海	中青博联 	4个月	3天/周	3D设计助理-21届	https://www.shixiseng.com/intern/inn_7kzdlys5dqhi?pcm=pc_SearchList	120-150/天
204	北京	考满分	3个月	4天/周	用户运营实习生	https://www.shixiseng.com/intern/inn_haox0d7scp5h?pcm=pc_SearchList	150-200/天
205	上海	传音控股	3个月	5天/周	大数据开发实习生	https://www.shixiseng.com/intern/inn_m3ub40h3j9zs?pcm=pc_SearchList	200-250/天
206	杭州	建科设计院	3个月	5天/周	建筑实习生	https://www.shixiseng.com/intern/inn_ufhyhqaqwiml?pcm=pc_SearchList	80-100/天
207	上海	友沈贸易	3个月	5天/周	前台接待/服务实习	https://www.shixiseng.com/intern/inn_sislfiduf8cl?pcm=pc_SearchList	200-400/天
208	北京	昭衍生物	6个月	5天/周	中试辅助部门文件管理实习生	https://www.shixiseng.com/intern/inn_qtnd4dch8kjk?pcm=pc_SearchList	80-120/天
209	北京	北京链家 	3个月	5天/周	职业顾问	https://www.shixiseng.com/intern/inn_kbdp81uzfyqu?pcm=pc_SearchList	500-1000/天
210	长沙	湘润教育	3个月	4天/周	经济学实习生	https://www.shixiseng.com/intern/inn_xstuilfqwfcb?pcm=pc_SearchList	150-250/天
211	北京	北京链家	4个月	6天/周	营销顾问	https://www.shixiseng.com/intern/inn_mlzzrhyctcwu?pcm=pc_SearchList	200-300/天
212	云浮	我武生物	12个月	5天/周	医药销售代表\医学信息沟通专员（广东-云浮）	https://www.shixiseng.com/intern/inn_dw0ecb0k6hds?pcm=pc_SearchList	120-200/天
213	武汉	高途课堂	2个月	6天/周	训练营辅导老师【暑期实习】	https://www.shixiseng.com/intern/inn_f0fqkxz45dqz?pcm=pc_SearchList	80-150/天
214	常州	指南者教育	3个月	3天/周	信息编辑实习生	https://www.shixiseng.com/intern/inn_tgsmmsmixuo6?pcm=pc_SearchList	100-150/天
215	杭州	恒生聚源	6个月	5天/周	人事行政实习生	https://www.shixiseng.com/intern/inn_vhrgm2m62eji?pcm=pc_SearchList	150-200/天
216	北京	万酋科技	12个月	3天/周	仿真控制建模科研助理实习生	https://www.shixiseng.com/intern/inn_ongx5gmfi38y?pcm=pc_SearchList	80-150/天
217	永州	我武生物	10个月	5天/周	医药销售代表/医学信息沟通专员（湖南-永州）	https://www.shixiseng.com/intern/inn_1icuc2m7gmth?pcm=pc_SearchList	120-200/天
218	北京	币信	12个月	5天/周	UI设计师	https://www.shixiseng.com/intern/inn_jslmd7bpkcxd?pcm=pc_SearchList	150-300/天
219	沈阳	AAA教育	8个月	5天/周	设计师助理	https://www.shixiseng.com/intern/inn_nkbuq4jo7ilh?pcm=pc_SearchList	180-200/天
220	柳州	时趣互动	3个月	5天/周	AE实习生	https://www.shixiseng.com/intern/inn_dyce7ytyj9vw?pcm=pc_SearchList	100-150/天
221	呼和浩特	我武生物	12个月	5天/周	医药销售代表（呼和浩特）	https://www.shixiseng.com/intern/inn_csgxrjlbwohe?pcm=pc_SearchList	100-150/天
222	湖州	我武生物	3个月	4天/周	人事专员	https://www.shixiseng.com/intern/inn_xxjxwbduuhmk?pcm=pc_SearchList	100-200/天
223	深圳	人生无限传媒	6个月	5天/周	新媒体编剧	https://www.shixiseng.com/intern/inn_yxxlxevvtpiw?pcm=pc_SearchList	150-200/天
224	北京	中子星金融	3个月	5天/周	市场实习生	https://www.shixiseng.com/intern/inn_kjxchbhr17ee?pcm=pc_SearchList	100-200/天
225	南京	心田花开	6天/周	5天/周	中小学语文教师	https://www.shixiseng.com/intern/inn_xle2fbbrjqrp?pcm=pc_SearchList	300-500/天
226	北京	链家	6天/周	13个月	存量房销售顾问	https://www.shixiseng.com/intern/inn_xaxlxc8u9c39?pcm=pc_SearchList	300-400/天
227	武汉	武汉高途课堂	5天/周	2个月	实习训练营辅导老师（21/22/23届）	https://www.shixiseng.com/intern/inn_lthqbxagn15q?pcm=pc_SearchList	100-180/天
228	深圳	欣天雅	6天/周	7个月	亚马逊运营（销售）	https://www.shixiseng.com/intern/inn_catgujtadnhc?pcm=pc_SearchList	150-200/天
229	北京	北京链家	5天/周	3个月	市场营销实习生	https://www.shixiseng.com/intern/inn_rtdgxsygkrxf?pcm=pc_SearchList	180-250/天
230	周口	我武生物	5天/周	8个月	医药销售代表/医学信息沟通专员（河南-周口）	https://www.shixiseng.com/intern/inn_qso8eaofh6mz?pcm=pc_SearchList	120-200/天
231	深圳	秦丝科技	5天/周	3个月	渠道专员	https://www.shixiseng.com/intern/inn_ztzmywrxu0z4?pcm=pc_SearchList	100-150/天
232	北京	初心喜乐传媒	5天/周	4个月	运营助理	https://www.shixiseng.com/intern/inn_t7d32t2gmj23?pcm=pc_SearchList	100-150/天
233	宁波	萌牙科技	12个月	5天/周	文案策划助理（B站/微博/小红书）	https://www.shixiseng.com/intern/inn_twb43506kmgr?pcm=pc_SearchList	400-500/天
234	北京	11文化	3个月	5天/周	活动策划执行实习生	https://www.shixiseng.com/intern/inn_2wnm38s0t2rd?pcm=pc_SearchList	100-100/天
235	上海	雷殷科技	3个月	4天/周	前端开发	https://www.shixiseng.com/intern/inn_seolmmlfvun6?pcm=pc_SearchList	300-300/天
236	天津	捷信消费金融	12个月	5天/周	IT桌面运维实习生-Tianjin	https://www.shixiseng.com/intern/inn_tjpxwxdsqzlo?pcm=pc_SearchList	120-150/天
237	临高	我武生物	12个月	5天/周	医药销售代表\医学信息沟通专员（海南-临高）	https://www.shixiseng.com/intern/inn_uoenbul5iddq?pcm=pc_SearchList	120-200/天
238	西安	热风 	1个月	1天/周	财务实习生	https://www.shixiseng.com/intern/inn_4h8mumt87g5a?pcm=pc_SearchList	50-100/天
239	全国	圣才电子书	2000人以上	2000人以上	资产评估专业产品远程实习	https://www.shixiseng.com/intern/inn_vpbyoi15qmwd?pcm=pc_SearchList	200-400/天
240	上海	上海锥能	3个月	5天/周	算法工程师实习生	https://www.shixiseng.com/intern/inn_thfvryadzxz8?pcm=pc_SearchList	150-200/天
241	北京	北京链家	3个月	6天/周	应届实习生/销售	https://www.shixiseng.com/intern/inn_9o3mydkic535?pcm=pc_SearchList	180-300/天
242	北京	她理财	0个月	4天/周	社区运营	https://www.shixiseng.com/intern/inn_zpxxfxow6epf?pcm=pc_SearchList	100-175/天
243	成都	斯达领科	6个月	6天/周	英语客服实习生	https://www.shixiseng.com/intern/inn_kxem7hnoi0cg?pcm=pc_SearchList	100-150/天
244	深圳	捷信消费金融	3个月	4天/周	IT桌面运维实习生-深圳	https://www.shixiseng.com/intern/inn_rasn0c6etret?pcm=pc_SearchList	120-150/天
245	上海	摩芮思	3个月	3天/周	韩语游戏客服实习生	https://www.shixiseng.com/intern/inn_mtnvya6gybaz?pcm=pc_SearchList	80-150/天
246	上海	文汇	2个月	3天/周	工程造价实习生	https://www.shixiseng.com/intern/inn_krxgou0xtl2a?pcm=pc_SearchList	80-80/天
247	上海	Avazu	3个月	3天/周	海外运营实习生（俄语）	https://www.shixiseng.com/intern/inn_cbbalypt85gs?pcm=pc_SearchList	120-150/天
